CommissionRef,CommissionSystemId,CommissionID,Trialref,Commbody,Commtype,Commexists,Commdate,Commdate_as_date,Seal,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"CO_LA_366","LA",366,"T_LA_499","Privy_Council","Justiciary",1,"8_8_1628","08_08_28_00:00:00","signet",,"LEM","07_19_01_11:02:04","LEM","07_19_01_11:02:14"
"CO_LA_367","LA",367,"T_LA_500","Privy_Council","Justiciary",1,"8_8_1628","08_08_28_00:00:00","signet",,"LEM","07_19_01_11:07:01","LEM","07_19_01_11:07:10"
"CO_LA_368","LA",368,"T_LA_501","Privy_Council","Justiciary",1,"8_8_1628","08_08_28_00:00:00","signet",,"LEM","07_19_01_11:09:26","LEM","07_19_01_11:09:36"
"CO_LA_369","LA",369,"T_LA_502","Privy_Council","Justiciary",1,"8_8_1628","08_08_28_00:00:00","signet",,"LEM","07_19_01_11:11:45","LEM","07_19_01_11:11:58"
"CO_LA_370","LA",370,"T_LA_503","Privy_Council","Justiciary",1,"27_9_1628","09_27_28_00:00:00","signet",,"LEM","07_19_01_12:06:37","LEM","07_19_01_12:06:49"
"CO_LA_371","LA",371,"T_LA_489","Privy_Council","Justiciary",1,"27_8_1628","08_27_28_00:00:00","signet",,"LEM","07_19_01_12:10:59","LEM","07_19_01_12:11:26"
"CO_LA_372","LA",372,"T_LA_504","Privy_Council","Justiciary",1,"27_9_1628","09_27_28_00:00:00","signet",,"LEM","07_19_01_12:15:28","LEM","07_19_01_12:15:39"
"CO_LA_373","LA",373,"T_LA_505","Privy_Council","Justiciary",1,"27_9_1628","09_27_28_00:00:00","signet",,"LEM","07_19_01_12:18:18","LEM","07_19_01_12:18:30"
"CO_LA_374","LA",374,"T_LA_506","Privy_Council","Justiciary",1,"27_9_1628","09_27_28_00:00:00","signet",,"LEM","07_19_01_12:20:23","LEM","07_19_01_12:20:39"
"CO_LA_375","LA",375,"T_LA_507","Privy_Council","Justiciary",1,"27_9_1628","09_27_28_00:00:00","signet",,"LEM","07_19_01_12:25:55","LEM","07_19_01_12:26:06"
"CO_LA_376","LA",376,"T_LA_508","Privy_Council","Justiciary",1,"30_10_1628","10_30_28_00:00:00",,,"LEM","07_19_01_12:37:05","LEM","07_19_01_12:37:16"
"CO_LA_377","LA",377,"T_LA_509","Privy_Council","Justiciary",1,"11_11_1628","11_11_28_00:00:00",,,"LEM","07_19_01_12:44:11","LEM","07_19_01_12:44:24"
"CO_LA_4","LA",4,"T_LA_8","Privy_Council","Interrogation_and_Arrest",1,"24_2_1624","02_24_24_00:00:00","Signet","They_are_to_arrest_and_interrogate_her_and_write_back_to_privy_coucil_with_the_results","LEM","05_17_01_11:58:31","LEM","05_18_01_15:31:29"
"CO_LA_414","LA",414,"T_LA_596","Privy_Council","Arrest_and_Justiciary",1,"18_11_1628","11_18_28_00:00:00","signet",,"LEM","08_14_01_10:12:38","LEM","08_14_01_10:13:07"
"CO_LA_415","LA",415,"T_LA_597","Privy_Council","Arrest_and_Justiciary",1,"18_11_1628","11_18_28_00:00:00","signet",,"LEM","08_14_01_10:16:31","LEM","08_14_01_10:23:39"
"CO_LA_416","LA",416,"T_LA_598","Privy_Council","Arrest_and_Justiciary",1,"18_11_1628","11_18_28_00:00:00","signet",,"LEM","08_14_01_10:18:29","LEM","08_14_01_10:23:51"
"CO_LA_417","LA",417,"T_LA_599","Privy_Council","Arrest_and_Justiciary",1,"18_11_1628","11_18_28_00:00:00","signet",,"LEM","08_14_01_10:22:04","LEM","08_14_01_10:22:14"
"CO_LA_418","LA",418,"T_LA_600","Privy_Council","Justiciary",1,"25_11_1628","11_25_28_00:00:00",,,"LEM","08_14_01_10:29:41","LEM","08_14_01_10:29:51"
"CO_LA_419","LA",419,"T_LA_601","Privy_Council","Justiciary",1,"25_11_1628","11_25_28_00:00:00","signet",,"LEM","08_14_01_10:31:34","LEM","08_14_01_10:31:45"
"CO_LA_420","LA",420,"T_LA_602","Privy_Council","Justiciary",1,"25_11_1628","11_25_28_00:00:00","signet","A_copy_of_the_commission_exists_in_JC26.","LEM","08_14_01_10:38:47","jhm","10_01_02_14:36:51"
"CO_LA_421","LA",421,"T_LA_603","Privy_Council","Justiciary",1,"25_11_1628","11_25_28_00:00:00","signet",,"LEM","08_14_01_10:41:38","LEM","08_14_01_10:41:55"
"CO_LA_422","LA",422,"T_LA_604","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_10:49:30","jhm","10_01_02_14:49:36"
"CO_LA_423","LA",423,"T_LA_605","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_10:55:22","jhm","10_01_02_14:49:53"
"CO_LA_424","LA",424,"T_LA_606","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_10:59:22","LEM","08_14_01_10:59:32"
"CO_LA_425","LA",425,"T_LA_607","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_11:05:18","jhm","10_01_02_14:51:14"
"CO_LA_426","LA",426,"T_LA_608","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_11:07:24","jhm","10_01_02_14:52:30"
"CO_LA_427","LA",427,"T_LA_609","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_11:09:54","LEM","08_14_01_11:10:03"
"CO_LA_428","LA",428,"T_LA_610","Privy_Council","Justiciary",1,"4_12_1628","12_04_28_00:00:00","signet",,"LEM","08_14_01_11:15:52","jhm","10_01_02_11:22:27"
"CO_LA_429","LA",429,"T_LA_15","Privy_Council","Arrest",1,"9_12_1628","12_09_28_00:00:00",,"Order_to_find_and_arrest_him.","LEM","08_14_01_12:11:21","jhm","10_21_02_14:51:58"
"CO_LA_430","LA",430,"T_LA_611","Privy_Council","Arrest",1,"9_12_1628","12_09_28_00:00:00",,"Order_to_find_and_arrest_her_along_with_Alexander_Hamilton_and_Sara_Keith","LEM","08_14_01_12:14:21","jhm","10_01_02_14:54:23"
"CO_LA_431","LA",431,"T_LA_612","Privy_Council","Arrest",1,"9_12_1628","12_09_28_00:00:00",,,"LEM","08_14_01_12:19:24","LEM","08_14_01_12:19:32"
"CO_LA_432","LA",432,"T_LA_83","Privy_Council","Arrest",1,"18_12_1628","12_18_28_00:00:00",,"He_was_currently_being_held_at_the_tolbooth_of_Stirling.__He_was_ordered_to_be_transported_to_Linlithgow_and_then_by_the_bailies_of_Linlithgow_to_Edinburgh.","LEM","08_14_01_12:27:00","LEM","08_14_01_12:28:02"
"CO_LA_433","LA",433,"T_LA_1","Privy_Council","Investigation",1,"18_12_1628","12_18_28_00:00:00",,"Her_son_James_Smith_was_ordered_to_bring_her_to_Edinburgh_for_examination_on_13_1_1629","LEM","08_14_01_12:34:12","LEM","03_03_03_11:37:31"
"CO_LA_434","LA",434,"T_LA_613","Privy_Council","Arrest_and_Justiciary",1,"19_12_1628","12_19_28_00:00:00","signet",,"LEM","08_14_01_12:47:02","jhm","10_01_02_15:17:44"
"CO_LA_435","LA",435,"T_LA_614","Privy_Council","Arrest_and_Justiciary",1,"19_12_1628","12_19_28_00:00:00","signet",,"LEM","08_14_01_12:48:35","LEM","08_14_01_12:48:49"
"CO_LA_436","LA",436,"T_LA_615","Privy_Council","Justiciary",1,"19_12_1628","12_19_28_00:00:00","signet",,"LEM","08_14_01_12:52:17","LEM","08_16_01_14:35:57"
"CO_LA_438","LA",438,"T_LA_83","Privy_Council","Investigation",1,"8_1_1629","01_08_29_00:00:00",,,"LEM","08_14_01_13:33:28","LEM","08_14_01_13:33:48"
"CO_LA_439","LA",439,"T_LA_508","Privy_Council","Justiciary",1,"13_1_1629","01_13_29_00:00:00",,"the_PC_ratified_and_confirmed_the_previous_commission_granted_by_the_Sheriff.","LEM","08_15_01_10:45:02","LEM","08_15_01_10:45:52"
"CO_LA_443","LA",443,"T_LA_479","Privy_Council","Investigation",1,"28_11_1627","11_28_27_00:00:00",,"caution_for_her_to_appear_before_the_kirk_session_of_Dysart_or_the_Presbytery","LEM","08_15_01_12:16:58","LEM","08_15_01_12:19:09"
"CO_LA_445","LA",445,"T_LA_618","Privy_Council","Release",1,"16_3_1630","03_16_30_00:00:00",,,"LEM","08_15_01_12:39:45","LEM","08_15_01_12:40:10"
"CO_LA_446","LA",446,"T_LA_618","Privy_Council","Justiciary",1,"26_5_1630","05_26_30_00:00:00",,"The_Lord's_advocate_appointed_people_for_her_trial_in_Dysart,_she_objected_to_some_of_them,_and_the_PC_ordered_them_removed_from_her_trial.","LEM","08_15_01_12:46:41","LEM","08_15_01_12:47:31"
"CO_LA_447","LA",447,"T_LA_618","Privy_Council","Interrogation_and_Arrest",1,"13_7_1630","07_13_30_00:00:00",,"The_ministers_and_bailies_of_Dysart_wanted_permission_to_re-arrest_her.","LEM","08_15_01_12:56:55","LEM","08_15_01_12:59:07"
"CO_LA_448","LA",448,"T_LA_618","Privy_Council","Arrest",1,"22_7_1630","07_22_30_00:00:00",,"The_bailies_failed_to_arrest_her_due_to_a_loophole_in_the_warrant.__So_the_ministers_sought_and_received_another_warrant.","LEM","08_15_01_13:06:23","jhm","10_01_02_10:32:02"
"CO_LA_449","LA",449,"T_LA_618","Privy_Council","Release",1,"11_11_1630","11_11_30_00:00:00",,"She_was_imprisoned_in_Dysart,_but_no_complaints_came_in,_therefore_released_on_caution.","LEM","08_15_01_13:18:10","LEM","08_15_01_13:18:34"
"CO_LA_450","LA",450,"T_LA_84","Privy_Council","Investigation",1,"22_12_1629","12_22_29_00:00:00",,"Abernathy_and_Mowat_ordered_to_appear_before_the_council_to_witness_about_Lady_Manderstone.","LEM","08_15_01_13:25:07","LEM","08_15_01_13:25:52"
"CO_LA_451","LA",451,"T_LA_84",,,0,,,,,"LEM","08_15_01_13:25:29","LEM","08_15_01_13:25:32"
"CO_LA_452","LA",452,"T_LA_619","Privy_Council","Arrest_and_Justiciary",1,"12_1_1630","01_12_30_00:00:00","signet",,"LEM","08_15_01_13:29:26","LEM","08_15_01_13:29:51"
"CO_LA_453","LA",453,"T_LA_620","Privy_Council","Justiciary",1,"6_7_1630","07_06_30_00:00:00","signet",,"LEM","08_15_01_13:35:04","jhm","10_03_02_10:13:11"
"CO_LA_454","LA",454,"T_LA_621","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:39:49","jhm","10_01_02_15:26:39"
"CO_LA_455","LA",455,"T_LA_622","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:42:47","LEM","08_15_01_13:42:56"
"CO_LA_456","LA",456,"T_LA_623","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:44:28","LEM","08_15_01_13:44:39"
"CO_LA_457","LA",457,"T_LA_624","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:46:39","LEM","08_15_01_13:46:48"
"CO_LA_458","LA",458,"T_LA_625","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:50:34","LEM","08_15_01_13:50:44"
"CO_LA_459","LA",459,"T_LA_626","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00",,,"LEM","08_15_01_13:52:36","LEM","08_15_01_13:52:44"
"CO_LA_460","LA",460,"T_LA_612","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_13:59:29","LEM","08_15_01_13:59:41"
"CO_LA_461","LA",461,"T_LA_627","Privy_Council","Justiciary",1,"20_1_1629","01_20_29_00:00:00","signet",,"LEM","08_15_01_14:02:30","LEM","08_15_01_14:02:40"
"CO_LA_462","LA",462,"T_LA_628","Privy_Council","Investigation",1,"21_4_1630","04_21_30_00:00:00",,"Evidence_against_her_to_be_shown_to_Archbishop_of_St._Andrews_to_decide_whether_to_pursue_matters_or_release_her_from_prison.","LEM","08_16_01_12:47:45","LEM","08_16_01_12:48:30"
"CO_LA_463","LA",463,"T_LA_629","Privy_Council","Justiciary",1,"11_2_1630","02_11_30_00:00:00","signet",,"LEM","08_16_01_12:52:23","LEM","08_16_01_12:52:42"
"CO_LA_464","LA",464,"T_LA_630","Privy_Council","Justiciary",1,"24_11_1629","11_24_29_00:00:00","signet",,"LEM","08_16_01_12:57:28","LEM","08_16_01_12:57:39"
"CO_LA_465","LA",465,"T_LA_631","Privy_Council","Justiciary",1,"7_7_1629","07_07_29_00:00:00","signet",,"LEM","08_16_01_12:59:09","LEM","08_16_01_12:59:25"
"CO_LA_466","LA",466,"T_LA_632","Privy_Council","Justiciary",1,"11_6_1629","06_11_29_00:00:00","signet",,"LEM","08_16_01_13:03:29","LEM","08_16_01_13:03:38"
"CO_LA_467","LA",467,"T_LA_633","Privy_Council","Justiciary",1,"24_3_1629","03_24_29_00:00:00","signet",,"LEM","08_16_01_13:05:13","LEM","08_16_01_13:05:28"
"CO_LA_468","LA",468,"T_LA_634","Privy_Council","Justiciary",1,"25_2_1630","02_25_30_00:00:00","signet",,"LEM","08_16_01_13:10:09","LEM","08_16_01_13:10:22"
"CO_LA_469","LA",469,"T_LA_635","Privy_Council","Justiciary",1,"25_2_1630","02_25_30_00:00:00",,,"LEM","08_16_01_13:12:03","LEM","08_16_01_13:12:19"
"CO_LA_470","LA",470,"T_LA_636","Privy_Council","Justiciary",1,"19_6_1629","06_19_29_00:00:00","signet",,"LEM","08_16_01_13:18:22","LEM","08_16_01_13:18:31"
"CO_LA_471","LA",471,"T_LA_637","Privy_Council","Justiciary",1,"19_6_1629","06_19_29_00:00:00",,,"LEM","08_16_01_13:19:30","LEM","08_16_01_13:19:38"
"CO_LA_472","LA",472,"T_LA_638","Privy_Council","Justiciary",1,"19_6_1629","06_19_29_00:00:00","signet",,"LEM","08_16_01_13:22:12","LEM","08_16_01_13:22:23"
"CO_LA_473","LA",473,"T_LA_639","Privy_Council","Justiciary",1,"19_6_1629","06_19_29_00:00:00","signet",,"LEM","08_16_01_13:23:21","LEM","08_16_01_13:23:34"
"CO_LA_474","LA",474,"T_LA_640","Privy_Council","Justiciary",1,"19_6_1629","06_19_29_00:00:00","signet",,"LEM","08_16_01_13:25:37","LEM","08_16_01_13:25:46"
"CO_LA_475","LA",475,"T_LA_641","Privy_Council","Justiciary",1,"24_3_1629","03_24_29_00:00:00","signet",,"LEM","08_16_01_13:31:08","LEM","08_16_01_13:31:34"
"CO_LA_476","LA",476,"T_LA_642","Privy_Council","Justiciary",1,"19_2_1629","02_19_29_00:00:00","signet",,"LEM","08_16_01_13:39:42","LEM","08_16_01_13:39:51"
"CO_LA_477","LA",477,"T_LA_643","Privy_Council","Justiciary",1,"19_2_1629","02_19_29_00:00:00","signet",,"LEM","08_16_01_13:41:04","LEM","08_16_01_13:41:13"
"CO_LA_478","LA",478,"T_LA_644","Privy_Council","Justiciary",1,"19_2_1629","02_19_29_00:00:00","signet",,"LEM","08_16_01_13:44:20","LEM","08_16_01_13:44:29"
"CO_LA_479","LA",479,"T_LA_643","Privy_Council",,1,"17_3_1629","03_17_29_00:00:00",,"Adding_commissioners_at_the_request_of_the_defendants","LEM","08_16_01_13:58:03","LEM","08_16_01_13:58:50"
"CO_LA_480","LA",480,"T_LA_643","Privy_Council",,1,"31_3_1629","03_31_29_00:00:00",,"removing_the_previously_added_commissioners_and_adding_one_more.","LEM","08_16_01_13:58:50","LEM","08_16_01_13:59:19"
"CO_LA_481","LA",481,"T_LA_642","Privy_Council",,1,"17_3_1629","03_17_29_00:00:00",,"adding_two_commissioners_at_the_request_of_the_defendants","LEM","08_16_01_13:59:32","LEM","08_16_01_13:59:54"
"CO_LA_482","LA",482,"T_LA_642","Privy_Council",,1,"31_3_1629","03_31_29_00:00:00",,"removal_of_previously_added_commissioner_and_adding_one_new_one.","LEM","08_16_01_13:59:54","jhm","10_01_02_15:52:18"
"CO_LA_483","LA",483,"T_LA_645","Privy_Council","Justiciary",1,"16_7_1629","07_16_29_00:00:00","signet",,"LEM","08_16_01_14:18:48","LEM","08_16_01_14:19:00"
"CO_LA_484","LA",484,"T_LA_646","Privy_Council","Justiciary",1,"17_3_1629","03_17_29_00:00:00","signet",,"LEM","08_16_01_14:22:54","LEM","08_16_01_14:23:07"
"CO_LA_485","LA",485,"T_LA_647","Privy_Council","Justiciary",1,"17_3_1629","03_17_29_00:00:00","signet",,"LEM","08_16_01_14:29:41","LEM","08_16_01_14:29:58"
"CO_LA_486","LA",486,"T_LA_615","Privy_Council","Justiciary",1,"17_3_1629","03_17_29_00:00:00","signet",,"LEM","08_16_01_14:41:35","LEM","08_16_01_14:41:47"
"CO_LA_487","LA",487,"T_LA_648","Privy_Council","Justiciary",1,"3_12_1629","12_03_29_00:00:00","signet",,"LEM","08_16_01_14:55:57","LEM","08_16_01_14:56:09"
"CO_LA_488","LA",488,"T_LA_649","Privy_Council","Justiciary",1,"3_12_1629","12_03_29_00:00:00","signet",,"LEM","08_16_01_14:56:58","LEM","08_16_01_14:57:06"
"CO_LA_489","LA",489,"T_LA_650","Privy_Council","Justiciary",1,"3_12_1629","12_03_29_00:00:00","signet",,"LEM","08_16_01_14:58:07","LEM","08_16_01_14:58:19"
"CO_LA_490","LA",490,"T_LA_651","Privy_Council","Justiciary",1,"24_2_1629","02_24_29_00:00:00","signet",,"LEM","08_16_01_15:02:02","LEM","08_16_01_15:02:24"
"CO_LA_491","LA",491,"T_LA_652","Privy_Council","Justiciary",1,"24_2_1629","02_24_29_00:00:00","signet",,"LEM","08_16_01_15:07:42","LEM","08_16_01_15:07:50"
"CO_LA_492","LA",492,"T_LA_653","Privy_Council","Justiciary",1,"24_2_1629","02_24_29_00:00:00","signet",,"LEM","08_16_01_15:09:12","LEM","08_16_01_15:09:32"
"CO_LA_493","LA",493,"T_LA_654","Privy_Council","Justiciary",1,"24_2_1629","02_24_29_00:00:00","signet",,"LEM","08_16_01_15:11:58","LEM","08_16_01_15:12:09"
"CO_LA_494","LA",494,"T_LA_655","Privy_Council","Justiciary",1,"24_2_1629","02_24_29_00:00:00","signet",,"LEM","08_16_01_15:13:38","LEM","08_16_01_15:13:50"
"CO_LA_495","LA",495,"T_LA_656","Privy_Council","Justiciary",1,"7_1_1630","01_07_30_00:00:00","signet",,"LEM","08_16_01_15:17:24","LEM","08_16_01_15:17:33"
"CO_LA_497","LA",497,"T_LA_658","Privy_Council","Justiciary",1,"24_11_1629","11_24_29_00:00:00",,,"LEM","08_16_01_15:25:43","LEM","08_16_01_15:26:11"
"CO_LA_498","LA",498,"T_LA_659","Privy_Council","Justiciary",1,"1_4_1630","04_01_30_00:00:00","signet",,"LEM","08_16_01_15:30:24","LEM","08_16_01_15:30:36"
"CO_LA_499","LA",499,"T_LA_99","Privy_Council",,1,"13_7_1630","07_13_30_00:00:00",,"questioned_in_front_of_the_PC","LEM","08_16_01_15:34:57","LEM","08_16_01_15:35:12"
"CO_LA_5","LA",5,"T_LA_8","Privy_Council","Justiciary",1,"30_3_1624","03_30_24_00:00:00","Signet","Same_commissioners","LEM","05_17_01_11:59:43","LEM","05_18_01_15:31:41"
"CO_LA_50","LA",50,"T_LA_1","Privy_Council","Justiciary",1,"13_1_1629","01_13_29_00:00:00",,,"LEM","06_12_01_10:39:04","LEM","06_12_01_10:40:12"
"CO_LA_500","LA",500,"T_LA_660","Privy_Council","Justiciary",1,"31_3_1630","03_31_30_00:00:00","signet",,"LEM","08_16_01_15:40:39","LEM","08_16_01_15:40:57"
"CO_LA_501","LA",501,"T_LA_661","Privy_Council","Justiciary",1,"31_3_1630","03_31_30_00:00:00","signet",,"LEM","08_16_01_15:48:34","LEM","08_16_01_15:48:43"
"CO_LA_502","LA",502,"T_LA_662","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00",,,"LEM","08_16_01_15:50:48","LEM","08_16_01_15:51:12"
"CO_LA_503","LA",503,"T_LA_663","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_15:56:05","LEM","08_16_01_15:56:13"
"CO_LA_504","LA",504,"T_LA_664","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_15:57:14","LEM","08_16_01_15:57:23"
"CO_LA_505","LA",505,"T_LA_665","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_15:59:42","LEM","08_16_01_15:59:49"
"CO_LA_506","LA",506,"T_LA_666","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_16:07:24","LEM","08_16_01_16:07:35"
"CO_LA_507","LA",507,"T_LA_667","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_16:09:03","LEM","08_16_01_16:09:11"
"CO_LA_508","LA",508,"T_LA_668","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_16:10:45","LEM","08_16_01_16:10:56"
"CO_LA_509","LA",509,"T_LA_669","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_16:12:27","LEM","08_16_01_16:12:36"
"CO_LA_51","LA",51,"T_LA_83","Privy_Council","Investigation",1,"24_3_1629","03_24_29_00:00:00",,"order_for_depositions_to_be_taken__within_the_presbyteries_of_Dunfermline_and_Muthill;_brethren_of_presbytery__named_as_commissioners.","LEM","06_12_01_10:54:58","jhm","10_01_02_15:57:36"
"CO_LA_510","LA",510,"T_LA_670","Privy_Council","Justiciary",1,"17_6_1630","06_17_30_00:00:00","signet",,"LEM","08_16_01_16:14:03","LEM","08_16_01_16:14:11"
"CO_LA_511","LA",511,"T_LA_496","Privy_Council","Justiciary",1,"3_2_1629","02_03_29_00:00:00","signet",,"LEM","08_16_01_16:22:08","LEM","08_16_01_16:22:30"
"CO_LA_512","LA",512,"T_LA_671","Privy_Council","Justiciary",1,"3_2_1629","02_03_29_00:00:00","signet",,"LEM","08_16_01_16:25:47","LEM","08_16_01_16:25:54"
"CO_LA_513","LA",513,"T_LA_672","Privy_Council","Justiciary",1,"3_2_1629","02_03_29_00:00:00","signet",,"LEM","08_16_01_16:27:50","LEM","08_16_01_16:28:02"
"CO_LA_514","LA",514,"T_LA_626","Privy_Council",,1,"5_2_1629","02_05_29_00:00:00",,"response_to_complaint_from_her_son_about_her_being_extrajudicially_beaten.__The_PC_said_the_men_involved_were_to_be_denounced_and_escheat.","LEM","08_17_01_09:18:29","jhm","10_01_02_15:20:53"
"CO_LA_515","LA",515,"T_LA_673","Privy_Council","Investigation",1,"18_12_1629","12_18_29_00:00:00",,"ordered_to_report_findings_to_the_PC_before_proceeding_any_further.","LEM","08_17_01_09:46:49","LEM","08_17_01_09:47:17"
"CO_LA_516","LA",516,"T_LA_673","Privy_Council","Justiciary",1,"6_11_1629","11_06_29_00:00:00",,,"LEM","08_17_01_09:48:22","LEM","08_17_01_09:48:49"
"CO_LA_517","LA",517,"T_LA_674","Privy_Council","Investigation",1,"22_12_1629","12_22_29_00:00:00",,"They_ordered_Hamilton_not_to_proceed_against_Maxwell_and_Hamilton_without_first_presenting_evidence_to_the_PC_of_their_guilt.","LEM","08_17_01_09:59:29","jhm","10_02_02_12:40:30"
"CO_LA_518","LA",518,"T_LA_674","Privy_Council","Investigation",1,"12_11_1629","11_12_29_00:00:00",,"Ordered_to_appear_before_the_PC_to_give_evidence.","LEM","08_17_01_10:02:50","jhm","10_02_02_12:40:38"
"CO_LA_519","LA",519,"T_LA_674","Privy_Council",,1,"9_2_1630","02_09_30_00:00:00",,"PC_uncovered_false_testimony_against_Maxwell_and_her_daughter","LEM","08_17_01_10:06:44","LEM","08_17_01_10:07:08"
"CO_LA_52","LA",52,"T_LA_83","Privy_Council","Investigation",1,"12_1_1629","01_12_29_00:00:00",,,"LEM","06_12_01_12:46:08","LEM","06_12_01_12:49:25"
"CO_LA_520","LA",520,"T_LA_675","Privy_Council","Investigation",1,"12_11_1629","11_12_29_00:00:00",,"ordered_to_appear_before_the_PC_for_questioning.","LEM","08_17_01_10:12:03","LEM","08_17_01_10:12:23"
"CO_LA_521","LA",521,"T_LA_675","Privy_Council","Investigation",1,"22_12_1629","12_22_29_00:00:00",,"They_ordered_Hamilton_not_to_proceed_against_Maxwell_and_Thomson_without_having_presented_evidence_of_their_guilt_to_the_PC","LEM","08_17_01_10:13:10","jhm","10_02_02_14:31:03"
"CO_LA_556","LA",556,"T_LA_704","Privy_Council","Justiciary",1,"1_8_1629","08_01_29_00:00:00","signet",,"LEM","08_17_01_12:48:54","LEM","08_17_01_12:49:03"
"CO_LA_557","LA",557,"T_LA_705","Privy_Council","Justiciary",1,"1_8_1629","08_01_29_00:00:00","signet",,"LEM","08_17_01_12:52:09","LEM","08_17_01_12:52:18"
"CO_LA_558","LA",558,"T_LA_706","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_12:59:35","LEM","08_17_01_12:59:48"
"CO_LA_559","LA",559,"T_LA_707","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:03:42","LEM","08_17_01_13:03:52"
"CO_LA_56","LA",56,"T_LA_15","Privy_Council","Arrest",1,"16_7_1629","07_16_29_00:00:00",,"He_had_been_apprehended_in_England_and_sent_to_Scotland","LEM","06_12_01_16:24:58","jhm","10_21_02_14:52:06"
"CO_LA_560","LA",560,"T_LA_708","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:05:10","LEM","08_17_01_13:05:18"
"CO_LA_561","LA",561,"T_LA_709","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:08:24","LEM","08_17_01_13:08:31"
"CO_LA_562","LA",562,"T_LA_710","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:10:22","LEM","08_17_01_13:10:29"
"CO_LA_563","LA",563,"T_LA_711","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:12:42","LEM","08_17_01_13:12:52"
"CO_LA_564","LA",564,"T_LA_712","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:14:40","LEM","08_17_01_13:14:47"
"CO_LA_565","LA",565,"T_LA_713","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:18:04","LEM","08_17_01_13:18:12"
"CO_LA_566","LA",566,"T_LA_714","Privy_Council","Investigation",1,"15_4_1629","04_15_29_00:00:00",,,"LEM","08_17_01_13:19:21","LEM","08_17_01_13:19:28"
